,_id,businessZones,city,companyFullName,companyShortName,createTime,district,education,firstType,industryField,job_detail,lastLogin,positionId,positionLables,positionName,salary,secondType,skills,stationname,workYear
1085,5b82bd3dd664717a5c511435,"['车公庙', '香蜜湖']",深圳,深圳市早知道科技有限公司,微基因 WeGene,2018-08-09 11:30:51,福田区,硕士,开发|测试|运维类,"移动互联网,医疗健康","工作职责
1. 负责基因数据分析相关应用算法的工程实现和效率优化；
2. 负责设计算法相关测试用例，编写算法文档；
3. 负责数据挖掘相关应用的预研和实现。
任职条件
1. 至少精通 Python 或 C++ 一门语言；
2. 熟悉常用数据结构及算法；
3. 熟悉 Hadoop 或 Spark；
4. 有云计算或机器学习相关工作经验优先；
5. 三年以上工作经验；
6. 硕士或以上学历，计算机、生物信息、生物工程或相关专业优先。",1535104811000.0,4677309,"['云计算', '数据挖掘']",算法工程师,20k-40k,数据开发,"['python', 'hadoop', 'spark']",,3-5年
1086,5b82bd3dd664717a5c511437,"['深圳湾', '后海', '科技园']",深圳,币舫（海南）网络科技有限公司,币舫,2018-07-30 09:21:45,南山区,大专,开发|测试|运维类,"金融,区块链","岗位职责：
1、不同业务模块和数据平台的系统设计和开发(基于Golang)；
2、区块链技术层代码研发；
3、负责直接参与公司区块链底层核心模块的开发；
岗位要求：
1、本科及以上学历，计算机、软件工程、信息技术、或其他相关专业毕业，有良好的英语阅读能力。
2、熟练掌握Go语言，对代码基本规范有清晰的认识，3年以上Go语言项目开发经验，熟悉C/C++/Python优先。
3、具有区块链应用的相关设计开发经验，了解区块链系统的核心思想和基础架构者优先；
4、熟悉docker工具，熟悉区块链平台(Fabric优先)；
5、熟悉mangoDB等nosql数据库的使用和性能调优等工作；
6、熟悉常用的数据库原理，如Oracle、MySql、Postgresql等；
7、具有丰富的linux下高性能程序的调试工作，熟悉性能提升的技巧。
8、能阅读和理解优秀的开源系统代码，有参与开源代码或者开源框架贡献者优先；
9、对计算机网络系统有深刻理解，有分布式、点对点网络协议或应用开发经验者优先。",1535079860000.0,4893013,[],Golang高级开发工程师,10k-20k,后端开发,"['golang', 'go', 'go', 'c', 'c++', 'python', 'docker', 'fabric', 'mangodb', 'nosql', 'oracle', 'mysql', 'postgresql', 'linux']",深大,3-5年
1087,5b82bd3ed664717a5c511439,,深圳,深圳众米网络科技有限公司,众米,2018-08-24 16:37:03,宝安区,本科,开发|测试|运维类,"金融,数据服务","岗位职责：
1、运用数据建模工具分析和评估交易策略并研发交易策略；
2、研究期货、股票和外汇市场的量化规律，研究各种套利交易策略和高频交易策略；
3、负责各交易品种的相关交易数据的大数据收集工具。
岗位要求：
1、计算机、数学、物理、金融工程、统计等相关专业,本科以上学历；
2、一年以上实盘交易和程序化交易工作研究经验；
3、具有较强的自学能力、创新意识，逻辑思维能力强，工作细心，能承受较强的压力；
4、具备丰富的数学建模经验，具有很强的数据处理能力和研究能力；
5、熟悉套利，对冲，衍生品定价，或有量化交易策略开发的工作经验会优先考虑；
6、熟练掌握PYTHON编程语言优先考虑；
7、对程序化交易有深刻的理解，熟悉程序化交易平台的应用。",1535289536000.0,4109169,"['大数据', '金融', '数据挖掘', '数据分析']",量化交易工程师,15k-30k,数据开发,['python'],碧海湾,1-3年
1088,5b82bd3ed664717a5c51143b,,深圳,深圳达脉科技有限公司,达脉科技,2018-08-24 09:44:38,南山区,本科,金融类,"数据服务,区块链","负责迭代
1、结合金融知识，使用统计学工具研究和设计针对于虚拟货币的量化交易策略；
2、协助研究制定量化策略的相关的规范和指标，并协助技术人员扩展策略的评估体系；
3、使用统计检验等方法研究策略风险控制的数学模型，并协助技术人员搭建风险监控体系；
4、协助技术人员扩展策略引擎框架。
任职要求：
1、本科以上学历，1年以上相关行业工作经验（博士无需工作经验），数学、金融工程相关专业背景；
2、统计基础扎实，有计量经济学基础；
3、熟悉python及其数据科学相关工具（numpy，scipy，sklearn等），有面向对象编程基础；
4、有相应的金融基础知识，能够理解套利，对冲，衍生品定价；
5、算法设计有思路，同时对代码质量有追求，了解git，参与过合作项目，有文档习惯；
6、有实盘交易和程序化交易工作研究经验
7、有较好的团队合作精神。
8、有量化私募，券商工作经验者优先；",1535075044000.0,4988679,"['策略设计', '行业研究']",量化策略研究员,15k-25k,互联网金融,"['python', 'numpy', 'scipy', 'sklearn', 'git']",塘朗,1-3年
1089,5b82bd3ed664717a5c51143d,"['深圳湾', '后海', '科技园']",深圳,深圳店匠科技有限公司,店匠,2018-08-23 17:18:43,南山区,本科,开发|测试|运维类,"电子商务,企业服务","岗位职责：
负责主要只能平台的后端开发/架构设计/工作
 
任职要求：
扎实的编程能力，较好的数据结构功底，较好的合作开发能力
熟练掌握2门开发语言（Python.  Go.  C/C++.  Java.  PHP），并具备快去迁移能力
具有2年以上研发经验，数字Linux开发环境，计算机基础扎实
务实、自我驱动、follow through 、主动学习能力强
开源项目贡献者优先（加分项）
对SRE、运维、DevOps拥有深刻理解并且有实践经验者优先（加分项）
拥有云计算、运维系统、分布式系统等任一方向研发经验者优先（加分项）",1535289148000.0,5043076,[],PHP高级开发工程师,15k-30k,后端开发,"['python', 'go', 'c', 'c', 'java', 'php', 'linux', 'follow', 'through', 'sre', 'devops']",深大,3-5年
1090,5b82bd3ed664717a5c51143f,['蛇口'],深圳,深圳市深晓科技有限公司,深晓科技,2018-08-22 16:13:49,南山区,大专,开发|测试|运维类,其他,"职位描述：
1.负责机器人系统软件开发；
2.负责人工智能算法研究，优化以及应用；
3.参与产品后台软件开发。
任职要求：
1.本科及以上学历，计算机、电子、通讯、自动化等相关专业； 
2.熟悉C/C++或python编程语言，熟悉数据结构和算法；
3.熟悉Linux、Unix编程环境，熟悉多进程/线程、网络编程 ；
4.有IOS或Android系统开发经验优先；
5.有后台软件开发经验优先；
6.有机器人、无人机、ROS（Robot Operating System）系统软件开发经验者的优先；
7.学习能力强，对人工智能、深度学习等领域技术有强烈兴趣。
公司即将再8月底搬往南山科技园",1535098625000.0,4712958,"['C++', '嵌入式', '算法']",Linux软件工程师,8k-14k,后端开发,"['c', 'c', 'python', 'linux', 'unix', 'ios', 'android', 'ros', 'robot', 'operating', 'system']",海上世界,1-3年
1091,5b82bd3ed664717a5c511441,"['深圳湾', '大冲', '科技园']",深圳,深圳市百果互动科技有限公司,百果科技,2018-08-21 17:49:04,南山区,硕士,开发|测试|运维类,"移动互联网,电子商务","岗位职责：
1.  主要负责深度学习相关应用的研发工作，包括智能供应链、智能导购、精准营销等应用
2.  运用机器学习、深度学习、自然语言处理等方面的先进模型和算法，利用C++/Python等相关语言进行人工智能的算法拓展及产品研发。
 
任职要求：
 1. 全日制计算机、数学、统计、金融等相关专业硕士以上学历，
2. 具备扎实的数学基础和机器学习算法功底，熟悉决策树、随机森林、协同过滤、SVM、回归等相关机器学习算法
 3. 熟悉神经网络模型，至少能够使用Caffe、TensorFlow、Keras、PyTorch其中任一框架进行建模和训练。
4. 熟悉C/C++/Python/Shell/Java/R等任一门编程语言
 5. 具备良好的系统分析能力，良好的抽象思维和逻辑思维能力，独立分析问题解决问题的能力； 
 
 ",1527841811000.0,4373409,"['人工智能', '机器学习']",高级算法工程师,25k-50k,人工智能,"['c++', 'python', 'svm', 'caffe', 'tensorflow', 'keras', 'pytorch', 'c', 'c++', 'python', 'shell', 'java', 'r']",深大,3-5年
1092,5b82bd3ed664717a5c511443,"['科技园', '南山医院', '大冲']",深圳,深圳艾赛克科技有限公司,艾赛克公司,2018-08-17 16:14:30,南山区,本科,开发|测试|运维类,移动互联网,"主要职责：
1. 量化交易系统（股票、期货交易）开发（技术层面和业务层面）；
2. 量化交易系统性能调优和网络优化；交易系统性能优化；
3. 底层架构以及基础模块设计与开发；
4. 开发实现交易所和券商接口，实现自动交易策略；
5. 服务器、网络等日常维护工作。
任职条件：
1.  编程基本功扎实，掌握C/C++开发语言、Python等常用算法和数据结构； 
2. 全面、扎实的软件知识结构，掌握操作系统、数据结构、网络等专业知识； 
3. 了解分布式系统设计与开发、负载均衡技术，系统容灾设计，高可用系统等知识；
4.  1年以上软件开发工作经验，了解期货、股票业务，熟悉金融数据优先；",1534725755000.0,4847953,['金融'],C++开发工程师,25k-50k,后端开发,"['c', 'c', 'python']",深大,1-3年
1093,5b82bd3ed664717a5c511445,"['车公庙', '香蜜湖']",深圳,深圳市中安信业创业投资有限公司,中安信业,2018-08-16 14:02:35,福田区,本科,产品|需求|项目类,金融,"岗位职责:
 
1.参与数据仓库需求调研和需求分析
 
2.负责数据仓库模型架构设计，进行数据模型优化
 
3.负责数据平台相关数据管理工作，如研发规范、质量规范、安全规范的制定与推动实施落地
 
4.能够带领相关核心技术人员进行技术难点攻关
 
 
任职要求:
 
1.具备8年以上DW系统建设经验；了解数据仓库建设过程中的挑战与问题
 
2.精通多系统数据融合、清洗、转换、整合
 
3.熟悉业界数据仓库建模方法、元数据管理、数据质量体系管理
 
4.掌握大型数据库开发技术(ORACLE)，有丰富的数据库模型设计和优化经验
 
5.熟练掌握Unix/Linux常规命令、工具及Shell编程
 
6.掌握一门或多门编程语言优先，如Java、Python、scala等
 
7.熟悉Hadoop、spark、kafka等大数据生态相关技术，有相关实践经验着优先
 
8.良好的语言沟通与表达能力和自我驱动动力",1535073153000.0,4222577,"['信息安全', '大数据', '可视化']",资深BI工程师,15k-30k,数据分析,"['dw', 'oracle', 'unix', 'linux', 'shell', 'java', 'python', 'scala', 'hadoop', 'spark', 'kafka']",农林,5-10年
1094,5b82bd3ed664717a5c511447,"['南油', '后海', '科技园']",深圳,万兴科技股份有限公司,万兴科技股份有限公司,2018-08-14 09:43:05,南山区,本科,开发|测试|运维类,移动互联网,"岗位职责：
1、负责大数据平台的搭建，完成数据清洗和数据检索，挖掘工作；
2、完成产品运营需求，为精准化用户运营提供数据支撑。
任职要求：
1、本科及以上学历，3-5年开发经验
2、数量掌握一门编程语言(Python|Go)，能够利用其进行数据的收集和挖掘
3、精通Elasticsearch，熟练掌握Hive + Hadoop(CDH)，能够架构数据模型，实现数据建模以及数据清洗等
4、熟练掌握和使用Mysql，有一定的SQL优化能力，掌握Redis的使用和开发，熟悉至少一种MQ使用",1535288165000.0,4791632,"['大数据', 'Hadoop', '数据挖掘']",高级大数据开发工程师,15k-30k,后端开发,"['python|go', 'elasticsearch', 'hive', 'hadoop(cdh', 'mysql', 'sql', 'redis', 'mq']",南山,3-5年
1095,5b82bd3ed664717a5c511449,,深圳,腾讯科技(深圳)有限公司,腾讯,2018-08-13 10:35:19,南山区,本科,开发|测试|运维类,"移动互联网 ,游戏","岗位要求:
本科及以上学历，计算机软件或相关专业，3年以上后台实战开发工作经验； 
良好的沟通表达能力，产品意识好，思维敏捷，执行力力强，对待工作认真严谨、高度负责； 
扎实的计算机相关基础知识、全面的后台软件开发知识结构、较好的数据结构运用能力、较强的算法设计和逻辑思维能力； 
 
掌握以下技术能力，并且至少在以下任意两项以上达到熟练水平： 
C++，STL，Unix编程，网络编程，MySQL应用； 
PHP，Python，Linux脚本类处理工具（awk，sed等等）； 
加解密、签名校验基础知识，安全对抗理论； 
高并发网络服务模型，容灾恢复实践，分布式存储运用； 
Linux服务应用及原理（Nginx，Memcached，SFTP等等）。    
岗位职责：
负责微信支付商户质量体系建设开发； 
负责微信支付商户平台风控、投诉申诉等业务管理等相关功能开发； 
负责微信支付商户平台创新型探索开发。  ",1535103835000.0,4942608,"['支付', '信息安全', 'C++']",WXG06-113 微信支付后台开发工程师（深圳）,20k-40k,后端开发,"['stl', 'unix', 'mysql', 'php', 'python', 'linux', 'awk', 'sed', 'linux', 'nginx', 'memcached', 'sftp']",桃园,3-5年
1096,5b82bd3ed664717a5c51144b,"['坂田', '龙华', '坂田', '龙华', '万科城', '万科城']",深圳,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2018-08-25 07:50:24,龙岗区,大专,开发|测试|运维类,移动互联网,"1、5年以上MongoDB运维经验，熟悉MongoDB部署、调优、备份等日常运维操作。
2、3年以上shell、python、perl等任一种脚本语言开发经验。
3、熟悉zabbix，nagios，cacti等任一种监控平台工具的优先。
4、熟悉saltstack、ansible、puppet等任一种自动化配置管理工具的优先。
5、有云计算、云数据库相关工作经验的优先。",1535154581000.0,3313492,"['云计算', 'DBA']",MongoDB,15k-30k,运维,"['mongodb', 'mongodb', 'shell', 'python', 'perl', 'zabbix', 'nagios', 'cacti', 'saltstack', 'ansible', 'puppet']",,3-5年
1097,5b82bd3ed664717a5c51144d,,深圳,深圳暴雪奇迹科技有限公司,暴雪奇迹,2018-08-24 15:53:38,南山区,本科,开发|测试|运维类,游戏,"岗位职责：
1、负责应用系统以及社交软件技术框架设计，指导研发团队进行前后端系统开发、上线和后续版本迭代工作；
2、技术评估、可行性分析，数据结构设计，开发调研，用户体检优化；
3、负责对分布式常用技术进行开发应用，解决问题；
4、制定接口规范，推动自动化测试和部署，重构和优化现有技术架构；
5、负责项目风险的把控，指导研发团队按项目计划周期完成、把控项目进度；
6、负责及组织团队攻克重点技术难题，为产品实现提供技术保障；
7、参与各项技术管理流程的制定工作，及时响应和解决技术咨询。
任职资格：
1、本科及以上学历，计算机、软件工程及相关专业；
2、8年以上互联网开发经验，5年以上大型项目架构设计经验，具有千万级以上用户的系统架构经验；
3、有完整IM产品、VOIP通话或音视频相关经验优先，有知名上线产品的优先；
4、有IM底层框架搭建实战经验， 熟练应用分布式架构，熟悉多层架构和面向对象设计思想;
5、精通 C/C++，熟悉 SQLServer 数据库，熟悉Lua、Python等脚本语言，熟悉大数据分布式；
6、精通网络编程，熟悉HTTP，TCP/IP协议，熟悉socket通信、UDP/TCP/IP、多线程，内存管理；
7、良好的代码规范。思维清晰敏捷，具备较强的沟通协调能力及团队合作精神；
8、具备良好的分析及解决问题能力，及较强的进度把控和承压能力。
加分项：熟悉Erlang语言、熟悉敏捷开发。",1535161450000.0,4481182,"['即时通讯', '视频', '系统架构']",IM架构师（即时通讯）,25k-30k,高端技术职位,"['im', 'voip', 'im', 'c', 'c', 'sqlserver', 'lua', 'python', 'http', 'tcp', 'ip', 'socket', 'udp', 'tcp', 'ip', 'erlang']",深大,5-10年
1098,5b82bd3ed664717a5c51144f,['科技园'],深圳,横琴科妥资产管理有限公司,科妥资管,2018-08-24 15:21:13,南山区,本科,开发|测试|运维类,金融,"20k~50k/工作地点：深圳/本科及以上
需求专业：
计算机科学与技术/金融工程/金融数学等理工类学科
岗位职责：
1、 开发和测试高频/中频CTA交易策略
2、 维护交易数据库
3、 交易数据分析和统计建模
4、 其他开发任务
岗位要求：
1.   985/211理工类本科、海外高校或以上学历
2.   有扎实的数理统计理论基础
3.   良好的编程习惯
4.   有实盘开发并交易、管理中高频/CTA策略经验
5.   熟悉python/java/c++其中之一
6.   有交易/研究数字货币经验者优先",1535257078000.0,5010941,"['金融', '数据分析', 'Java']",量化投资研究员,20k-40k,数据开发,"['cta', 'cta', 'python', 'java', 'c']",深大,不限
1099,5b82bd3ed664717a5c511451,"['车公庙', '沙头', '下沙']",深圳,深圳市万普拉斯科技有限公司,一加手机,2018-08-24 12:37:23,福田区,本科,开发|测试|运维类,电子商务,"职位描述：
1.  负责搭建和维护公司级的开发环境（如Git、Github、Jenkins），提高开发工程效率
2. 负责搭建和维护优化Build Server
3. 负责产品版本发布过程，包括基线管理、基线升级、版本管理、发布管理、变更管理、权限控制等
4. 负责制定公司的配置管理规范，负责提供配置管理规范与工具的相关培训
5.协助项目解决配置管理中的问题
6.SCM团队管理
职位要求：
1.  熟练掌握linux服务管理及脚本编程技术，如python，perl，shell
2.  熟练掌握Git，gerrit，Jenkis和JIRA等工具的使用和配置
3.  熟悉智能设备产品开发流程，开发分支管理，产品开发生命周期
4.  有Android的基线维护以及基线滚动升级经验的优先
5.  至少三年以上承担过20人以上软件团队的Scm职位者优先
6.  计算机相关专业本科及以上学历
7.  具备良好的英语听说读写能力
8.  良好的学习能力、强烈的责任心
9.  团队协作和沟通能力好
10. 网络系统维护知识优先",1535184656000.0,4556311,['Linux'],高级配置管理员,12k-18k,企业软件,"['git', 'github', 'jenkins', 'build', 'server', 'linux', 'python', 'perl', 'shell', 'git', 'gerrit', 'jenkis', 'jira', 'android', 'scm']",,3-5年
1100,5b82bd3ed664717a5c511453,,深圳,深圳市彩生活服务集团有限公司,深圳市彩生活服务集团有限公司,2018-08-24 10:43:22,龙华新区,本科,产品|需求|项目类,"移动互联网,生活服务","岗位职责：
1、负责公司系统建设的推进与管理，协调内外部资源确保项目按时按质交付上线；
2、负责项目的可行性、需求分析、开发实施、交付测试、用户文档、用户培训、项目跟踪、项目验收等项目实施的全过程工作；
2、制定项目开发计划文档，量化任务，合理分配给相应的人员（包括研发、测试、UI、前端、产品等资源）；
3、跟踪项目的进度，协调项目组成员之间的合作，监督产生项目进展各阶段的文档，并与产品经理即时沟通，保证文档的完整和规范；
4、做好项目需求变更管理，并与产品经理评估变更影响、确认变更，能主动完善规范的项目管理流程、制度，具有较好的文档编写能力。
任职要求：
1、大学本科及以上学历，计算机相关专业，2年以上资深技术经验（方向不限，java、php、python、OC均可），2年以上项目管理经验，1年以上大型项目管理经验，具备软件项目管理能力和技术团队管理能力，获得CSM、PMP或IPMP认证优先；
2、沟通、协调能力强，组织、计划能力突出，具备较强的技术文档、解决方案、演示汇报文档编写能力，熟悉Project优先；
3、逻辑清晰，性格开朗，善于沟通，具有良好的业务需求分析能力，能独立制定需求方案；
4、创业心态，热爱社区行业者优先。",1535265073000.0,4927186,['项目管理'],IT项目经理,12k-16k,项目管理,"['ui', 'java', 'php', 'python', 'oc', 'csm', 'pmp', 'ipmp', 'project']",深圳北站,1-3年
1101,5b82bd3ed664717a5c511455,"['大冲', '科技园']",深圳,深圳市懒人在线科技有限公司,懒人听书,2018-08-24 10:00:48,南山区,本科,开发|测试|运维类,移动互联网,"岗位职责：
1、基于Hadoop、Spark生态，搭建和维护实时、离线存储与计算的大数据平台；
2、负责懒人听书海量数据的采集、抽取、清洗、转换等数据处理程序的开发；
3、基于大数据平台进行统计分析、报表展示的开发任务；
4、参与用户画像、个性化推荐体系的建设，支撑业务的发展；
任职要求：
1、计算机相关专业，2年以上大数据相关工作经验；
2、熟悉使用linux系统；
3、熟悉Java语言，对JVM原理有一定的了解，熟悉Scala或Python者优先；
4、熟悉Hadoop生态，有包括但不限于hive、spark、kylin、hbase、kafka等相关技术实际应用开发经验；
5、熟悉ELK技术栈，有实践经验优先；
6、有较好的沟通能力，对技术有激情，有独立、主动学习能力；",1535101380000.0,3527824,"['云计算', '大数据', 'Hadoop', 'Spark', '数据分析']",Java大数据工程师,15k-25k,数据开发,"['hadoop', 'spark', 'linux', 'java', 'jvm', 'scala', 'python', 'hadoop', 'hive', 'spark', 'kylin', 'hbase', 'kafka', 'elk']",深大,3-5年
1102,5b82bd41d664717a5c51145c,"['深圳湾', '南油', '后海']",深圳,深圳市赢众通金融信息服务有限责任公司,小赢科技,2018-08-24 09:58:54,南山区,本科,开发|测试|运维类,金融,"【岗位职责】
1.按产品需求进行前端功能和界面开发与优化，确保质量和性能；
2.与设计、产品及后台人员沟通，保证产品的质量和开发进度；
3.参与界面设计流程的完善和优化工作，对现有产品进行可用性测试并提出改进方案；
4.负责公司大数据平台WEB前端设计和开发工作，包括但不限于数据BI分析平台、数据字典、用户画像等。
【任职要求】
1. 三年以上WEB开发经验，计算机相关专业本科或以上学历;
2. 熟练掌握JavaScript，CSS，HTML，DOM、绘图、动画、协议、安全、网络、性能优化等前端技术;
3. 熟练使用主流前端框架Angular和Vue进行前端框架设计和开发，了解MVC、MVVM等相关原理；
4. 熟练使用echarts/highcharts等图表框架，有BI、数据分析、数据可视化项目相关经验优先；
5. 至少了解 Node、Python、PHP、Java 等一门后端开发语言；
6. 对用户体验、交互操作流程、及用户需求有一定了解；
7. 积极乐观，责任心强，工作认真细致，具备良好的服务意识，具有良好的团队沟通与协作能力；
8. 热爱前端技术，有较强的学习能力，有强烈的求知欲、好奇心和进取心 ，能及时关注和学习业界最新的前端技术。",1535100752000.0,4919002,[],Web前端开发工程师（大数据方向）,20k-30k,移动前端开发,"['web', 'bi', 'web', 'javascript', 'css', 'html', 'dom', 'angular', 'vue', 'mvc', 'mvvm', 'echarts', 'highcharts', 'bi', 'node', 'python', 'php', 'java']",登良,3-5年
1103,5b82bd41d664717a5c51145e,['科技园'],深圳,深圳市曾点信息技术培训有限公司,曾点,2018-08-24 09:39:05,南山区,本科,开发|测试|运维类,移动互联网、企业服务,"岗位要求：
1、熟悉linux系统，会一些常用命令以及有编写一些脚本程序(shell/python等）能力
2、熟悉hadoop及hadoop生态圈中的常用组件；
3、熟练使用一种数据库开发技术：MySQL，Oracle等，能运用SQL实现数据加工处理 ，熟悉hive hql优先；  
4、熟悉数据仓库的ETL的开发和数据建模，两年以上的JAVA，shell开发技术实施经验。",1535107445000.0,3503040,"['大数据', 'Hadoop', '数据挖掘', '数据仓库']",大数据开发,10k-17k,数据开发,"['linux', 'shell', 'python', 'hadoop', 'hadoop', 'mysql', 'oracle', 'sql', 'hive', 'hql', 'etl', 'java', 'shell']",科苑,3-5年
1104,5b82bd41d664717a5c511460,"['大冲', '科技园']",深圳,厦门飞游信息科技有限公司,飞鱼科技,2018-08-24 09:34:00,南山区,本科,开发|测试|运维类,游戏,"工作职责
1、负责服务器的配置，维护，监控，调优，故障排除等；
2、大用户量下高性能服务器系统部署方案的制定及实施与监控；
3、运维脚本开发，包括运维工具等运维自动化工作；
4、及时响应并处理线上故障。
任职资格
1、1年以上大中型在线系统运维工作经验，全日制本科及以上学历；
2、精通 Linux 系统及常见服务的安装配置，熟悉常见的负载均衡实现方案并有实际实施经验；
3、精通 Linux 系统如 CentOS、Redhat、Gentoo等；
4、精通 Apache、NginX、MySQL、Consul, HTTPDNS, ZABBIX, ELK 等常用服务的安装、配置和维护；
5、精通和灵活运用1种以上的脚本语言，包括：Shell、PERL、PHP、Python等；
6、能够熟练排查运维过程中出现的服务故障、系统故障、网络故障；
7、高度的责任感，较强的故障分析及排除能力，善于在工作中学习，能够承受工作压力；
8、熟悉TCP/IP，熟悉防火墙，交换机等网络设备的安装、配置；
9、精通APM，Docker 持续交付，DevOps，自动化运维、系统调优等相关经验者优先考虑。",1535094008000.0,5006497,"['安全', 'Linux']",DevOps（运维工程师）,10k-20k,运维,"['linux', 'linux', 'centos', 'redhat', 'gentoo', 'apache', 'nginx', 'mysql', 'consul', 'httpdns', 'zabbix', 'elk', 'shell', 'perl', 'php', 'python', 'tcp', 'ip', 'apm', 'docker', 'devops']",深大,1-3年
1105,5b82bd41d664717a5c511462,['坂田'],深圳,北京通力互联技术服务有限公司,通力互联,2018-08-23 10:39:52,龙岗区,本科,开发|测试|运维类,"电子商务,企业服务","项目名称：华为政务云项目
项目介绍
华为政务云解决方案旨在为政府精准决策、公务员高效办公提供支撑，为企业和公众提供丰富、便利的服务。华为立足于对政务信息化的深刻理解，在信息和通讯技术上持续创新，构筑开放共享、敏捷高效、安全可信的政务云基础架构，并通过与政府行业的集成商和ISV密切合作，具备全面的政务云服务能力，能够为政府部门提供共享的基础资源、开放的数据支撑平台、丰富的智慧政务应用、立体的安全保障及高效的运维服务保障
岗位名称：安全稽核工程师（安全组）
岗位内容:
1、负责运维相关工作的稽核；
2、输出报告，跟进问题解决。
岗位要求：
1、大学本科及以上学历，（学信网可认证学历）
2、1年以上运维相关工作经验，熟悉常见的Linux和Windows系统。
3、掌握任一数据库如oracle或mysql或SqlServer，熟悉至少一种常见的脚本语言，如Shell，Python，Perl；有使用脚本提升工作效率的经验。
4、工作条理性强，对稽核工作有一定了解，并善于发现工作中的问题。
5、工作积极主动，热爱学习分享，有良好的沟通能力和团队合作精神
薪资：根据面试结果定薪
一旦成功录用，我们将为您提供： 
其他福利：
1）五险一金齐全（试用期内开始购买） ；多元化激励制度，每月发放绩效奖金，季度评优，项目奖金等；
2）享受带薪年休假和法定婚假，产假，哺乳假，丧事假等 
3）生日祝福：公司定期举办生日会，发放生日礼品
4 ) 节假日礼品慰问：端午、中秋、妇女节、感恩节，圣诞节，元旦节等礼品
5）文化活动：定期举办各类员工文体活动，足球/羽毛球/篮球/乒乓球等趣味运动会/旅游/K歌/烧烤/骑车等。 
6）伯乐奖：内部推荐奖金500-2000不等 
7）免费体检：入职提供免费体检，工作满一年提供专业体检机构进行体检
8）职业发展规划：采取技术与管理相结合的晋升发展通道",1535270365000.0,3931705,"['运维', 'Linux', '网络安全']",安全稽核工程师,8k-16k,运维,"['isv', 'linux', 'windows', 'oracle', 'mysql', 'sqlserver', 'shell', 'python', 'perl']",,不限
1106,5b82bd41d664717a5c511464,"['上梅林', '上梅林']",深圳,上海淇毓信息科技有限公司,奇虎360金融,2018-08-23 09:48:31,福田区,本科,开发|测试|运维类,"移动互联网,金融","工作职责：
 
1. 对公司应用安全和系统安全及网络安全进行工具及手工测试，提出漏洞修复方案并跟踪漏洞修复进度；
 
2. 对公司安全事件进行应急响应，及时解决出现的安全事件；
 
3. 定期对公司网络、服务器及应用进行渗透测试（工具+手工）；
 
4. 参与公司各项安全规范和流程的建立与完善；
 
5. 对相公司员工进行安全培训，普及安全知识，提高整体安全意识；
 
6. 关注最新的安全动态和漏洞信息，及时修复公司相关系统的漏洞；
 
任职要求：
 
1. 对常见Web安全漏洞的原理、危害、利用方式及修复方法有较深入理解；
 
2. 可独立完成公司相关应用或服务器的渗透测试工作，并对相关漏洞提出解决方案；
 
3. 熟悉主流的安全工具，能够以手工或结合工具的方式进行安全测试；
 
4. 熟悉一种或多种常用的编程语言（如PHP/Java/C/Python等），可开发简单的安全工具；
 
5. 熟悉linux系统、windows系统常见的安全问题，可对系统级漏洞做工具+手工的安全测试；
 
6. 熟悉网络体系结构、TCP/IP协议，具有扎实的信息安全理论知识；
 
7. 熟悉常见的网络安全攻击手段、原理、防范方法；
 
8. 有一定的文档基础，可独立完成相关系统的评估报告及安全事件分析报告；
 
9. 具有踏实的工作心态，良好的团队协作能力和沟通、学习能力；
 
附加优质条件:
 
1. 两年以上安全行业工作经验优先；
 
2. 在著名白帽子类网站发表过严重的信息安全漏洞者优先；",1535109634000.0,2906025,"['信息安全', 'Web安全', '网络安全']",信息安全工程师,20k-35k,运维,"['web', 'php', 'java', 'c', 'python', 'linux', 'windows', 'tcp', 'ip']",孖岭,3-5年
1107,5b82bd41d664717a5c511466,['车公庙'],深圳,深圳比特投资咨询有限公司,深圳比特投资,2018-08-20 17:52:55,福田区,本科,开发|测试|运维类,金融,"工作内容：
1.负责交易系统的设计及实现
2.解决项目架构问题和技术难题
3.负责后台服务的开发和维护。
要求：
1.  2年以上工作经验
2.  有良好的沟通和协调能力，乐于挑战，具备高度的责任心；
3.  精通Python/Go/JAVA/C++其中一种语言的后台开发，有高并发、高性能后台服务的开发经验；
4. 大数据处理经验
5.  熟悉Linux系统，熟悉常用命令；
6.  熟悉MySQL、Redis，熟悉数据库设计和优化。",1535191986000.0,4374313,"['大数据', 'Java', 'Python', '区块链']",后端开发工程师,10K-20K,后端开发,"['python', 'go', 'java', 'c', 'linux', 'mysql', 'redis']",农林,不限
